,Date,AirportName,PercentOfBaseline,Centroid.Latitute,Centroid.Longitude,City,State,ISO_3166_2,Country
1457,2020/6/6,Toronto Pearson,41,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1458,2020/5/15,Toronto Pearson,52,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1459,2020/3/29,Toronto Pearson,28,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1460,2020/5/10,Toronto Pearson,24,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1461,2020/7/7,Toronto Pearson,64,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1462,2020/4/13,Toronto Pearson,49,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1463,2020/7/26,Toronto Pearson,39,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1464,2020/5/4,Toronto Pearson,56,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1465,2020/5/21,Toronto Pearson,64,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1466,2020/10/14,Toronto Pearson,73,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1467,2020/8/13,Toronto Pearson,68,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1468,2020/6/4,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1469,2020/6/25,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1470,2020/4/20,Toronto Pearson,59,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1471,2020/6/21,Toronto Pearson,29,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1472,2020/7/16,Toronto Pearson,67,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1473,2020/5/26,Toronto Pearson,65,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1474,2020/9/19,Toronto Pearson,46,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1475,2020/8/14,Toronto Pearson,66,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1476,2020/3/26,Toronto Pearson,58,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1477,2020/8/9,Toronto Pearson,36,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1478,2020/5/8,Toronto Pearson,57,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1479,2020/9/27,Toronto Pearson,39,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1480,2020/5/9,Toronto Pearson,26,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1481,2020/6/23,Toronto Pearson,65,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1482,2020/7/1,Toronto Pearson,16,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1483,2020/3/18,Toronto Pearson,81,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1484,2020/5/7,Toronto Pearson,49,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1485,2020/3/30,Toronto Pearson,58,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1486,2020/6/8,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1487,2020/5/11,Toronto Pearson,54,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1488,2020/9/1,Toronto Pearson,65,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1489,2020/9/7,Toronto Pearson,16,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1490,2020/3/21,Toronto Pearson,66,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1491,2020/4/23,Toronto Pearson,51,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1492,2020/7/31,Toronto Pearson,64,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1493,2020/10/11,Toronto Pearson,34,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1494,2020/3/24,Toronto Pearson,73,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1495,2020/6/26,Toronto Pearson,63,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1496,2020/4/15,Toronto Pearson,57,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1497,2020/6/15,Toronto Pearson,79,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1498,2020/3/27,Toronto Pearson,57,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1499,2020/7/15,Toronto Pearson,73,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1500,2020/8/2,Toronto Pearson,31,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1501,2020/9/12,Toronto Pearson,36,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1502,2020/9/9,Toronto Pearson,75,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1503,2020/7/2,Toronto Pearson,66,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1504,2020/4/11,Toronto Pearson,21,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1505,2020/3/28,Toronto Pearson,38,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1506,2020/5/22,Toronto Pearson,66,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1507,2020/8/25,Toronto Pearson,71,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1508,2020/9/8,Toronto Pearson,70,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1509,2020/9/13,Toronto Pearson,37,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1510,2020/6/5,Toronto Pearson,63,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1511,2020/6/22,Toronto Pearson,77,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1512,2020/9/18,Toronto Pearson,64,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1513,2020/6/11,Toronto Pearson,70,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1514,2020/7/6,Toronto Pearson,78,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1515,2020/5/3,Toronto Pearson,24,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1516,2020/7/21,Toronto Pearson,70,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1517,2020/6/10,Toronto Pearson,66,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1518,2020/10/3,Toronto Pearson,41,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1519,2020/7/4,Toronto Pearson,43,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1520,2020/4/10,Toronto Pearson,10,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1521,2020/9/11,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1522,2020/5/13,Toronto Pearson,51,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1523,2020/6/20,Toronto Pearson,37,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1524,2020/7/23,Toronto Pearson,73,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1525,2020/6/2,Toronto Pearson,64,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1526,2020/5/12,Toronto Pearson,58,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1527,2020/8/31,Toronto Pearson,73,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1528,2020/4/4,Toronto Pearson,28,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1529,2020/5/20,Toronto Pearson,63,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1530,2020/5/30,Toronto Pearson,41,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1531,2020/5/5,Toronto Pearson,50,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1532,2020/7/24,Toronto Pearson,70,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1533,2020/9/25,Toronto Pearson,64,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1534,2020/6/1,Toronto Pearson,75,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1535,2020/7/8,Toronto Pearson,68,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1536,2020/4/26,Toronto Pearson,24,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1537,2020/5/6,Toronto Pearson,54,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1538,2020/10/9,Toronto Pearson,64,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1539,2020/4/7,Toronto Pearson,52,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1540,2020/9/15,Toronto Pearson,71,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1541,2020/4/14,Toronto Pearson,50,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1542,2020/9/29,Toronto Pearson,74,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1543,2020/7/17,Toronto Pearson,62,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1544,2020/4/5,Toronto Pearson,20,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1545,2020/8/30,Toronto Pearson,35,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1546,2020/7/12,Toronto Pearson,37,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1547,2020/7/5,Toronto Pearson,29,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1548,2020/6/19,Toronto Pearson,65,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1549,2020/3/23,Toronto Pearson,74,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1550,2020/9/26,Toronto Pearson,46,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1551,2020/9/21,Toronto Pearson,74,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1552,2020/4/6,Toronto Pearson,62,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1553,2020/9/30,Toronto Pearson,74,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1554,2020/9/20,Toronto Pearson,38,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1555,2020/9/5,Toronto Pearson,44,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1556,2020/8/21,Toronto Pearson,60,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1557,2020/3/31,Toronto Pearson,58,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1558,2020/8/16,Toronto Pearson,38,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1559,2020/4/2,Toronto Pearson,53,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1560,2020/8/18,Toronto Pearson,70,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1561,2020/4/21,Toronto Pearson,51,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1562,2020/4/25,Toronto Pearson,25,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1563,2020/8/11,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1564,2020/3/16,Toronto Pearson,100,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1565,2020/7/14,Toronto Pearson,62,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1566,2020/8/4,Toronto Pearson,67,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1567,2020/3/20,Toronto Pearson,75,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1568,2020/4/18,Toronto Pearson,27,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1569,2020/8/19,Toronto Pearson,65,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1570,2020/6/12,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1571,2020/6/30,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1572,2020/10/16,Toronto Pearson,76,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1573,2020/4/29,Toronto Pearson,51,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1574,2020/6/3,Toronto Pearson,66,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1575,2020/6/9,Toronto Pearson,65,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1576,2020/8/20,Toronto Pearson,75,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1577,2020/8/6,Toronto Pearson,75,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1578,2020/4/1,Toronto Pearson,53,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1579,2020/10/8,Toronto Pearson,71,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1580,2020/7/30,Toronto Pearson,71,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1581,2020/6/16,Toronto Pearson,74,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1582,2020/9/22,Toronto Pearson,74,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1583,2020/4/24,Toronto Pearson,52,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1584,2020/9/3,Toronto Pearson,78,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1585,2020/5/31,Toronto Pearson,29,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1586,2020/7/9,Toronto Pearson,71,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1587,2020/4/19,Toronto Pearson,21,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1588,2020/9/28,Toronto Pearson,84,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1589,2020/8/24,Toronto Pearson,75,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1590,2020/4/22,Toronto Pearson,53,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1591,2020/9/16,Toronto Pearson,75,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1592,2020/8/29,Toronto Pearson,46,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1593,2020/10/6,Toronto Pearson,72,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1594,2020/7/28,Toronto Pearson,71,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1595,2020/9/17,Toronto Pearson,77,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1596,2020/6/24,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1597,2020/8/1,Toronto Pearson,38,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1598,2020/3/17,Toronto Pearson,89,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1599,2020/8/26,Toronto Pearson,72,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1600,2020/7/22,Toronto Pearson,68,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1601,2020/5/14,Toronto Pearson,57,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1602,2020/5/25,Toronto Pearson,68,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1603,2020/7/11,Toronto Pearson,37,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1604,2020/7/29,Toronto Pearson,73,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1605,2020/4/12,Toronto Pearson,16,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1606,2020/5/17,Toronto Pearson,21,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1607,2020/8/22,Toronto Pearson,35,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1608,2020/4/16,Toronto Pearson,55,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1609,2020/10/10,Toronto Pearson,43,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1610,2020/7/13,Toronto Pearson,81,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1611,2020/9/24,Toronto Pearson,77,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1612,2020/10/2,Toronto Pearson,70,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1613,2020/9/2,Toronto Pearson,74,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1614,2020/9/6,Toronto Pearson,31,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1615,2020/3/22,Toronto Pearson,64,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1616,2020/5/28,Toronto Pearson,64,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1617,2020/7/10,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1618,2020/8/8,Toronto Pearson,47,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1619,2020/8/28,Toronto Pearson,71,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1620,2020/6/7,Toronto Pearson,28,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1621,2020/9/4,Toronto Pearson,72,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1622,2020/5/18,Toronto Pearson,10,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1623,2020/5/24,Toronto Pearson,23,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1624,2020/8/23,Toronto Pearson,39,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1625,2020/7/19,Toronto Pearson,36,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1626,2020/8/12,Toronto Pearson,67,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1627,2020/4/17,Toronto Pearson,46,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1628,2020/4/27,Toronto Pearson,62,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1629,2020/9/23,Toronto Pearson,70,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1630,2020/5/16,Toronto Pearson,23,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1631,2020/10/1,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1632,2020/6/28,Toronto Pearson,41,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1633,2020/10/4,Toronto Pearson,33,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1634,2020/9/14,Toronto Pearson,74,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1635,2020/4/30,Toronto Pearson,53,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1636,2020/4/9,Toronto Pearson,55,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1637,2020/5/29,Toronto Pearson,65,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1638,2020/7/3,Toronto Pearson,58,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1639,2020/7/27,Toronto Pearson,75,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1640,2020/5/1,Toronto Pearson,54,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1641,2020/6/29,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1642,2020/7/18,Toronto Pearson,37,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1643,2020/8/5,Toronto Pearson,68,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1644,2020/8/10,Toronto Pearson,65,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1645,2020/10/15,Toronto Pearson,68,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1646,2020/8/7,Toronto Pearson,67,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1647,2020/6/13,Toronto Pearson,44,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1648,2020/5/19,Toronto Pearson,54,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1649,2020/5/27,Toronto Pearson,61,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1650,2020/6/14,Toronto Pearson,31,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1651,2020/8/3,Toronto Pearson,16,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1652,2020/10/7,Toronto Pearson,69,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1653,2020/4/8,Toronto Pearson,55,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1654,2020/7/20,Toronto Pearson,74,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1655,2020/5/23,Toronto Pearson,26,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1656,2020/6/18,Toronto Pearson,70,-79.63134,43.67935,Mississauga,Ontario,CA-ON,Canada
1657,2020/4/2,Hamilton International,92,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1658,2020/8/28,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1659,2020/6/20,Hamilton International,80,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1660,2020/7/26,Hamilton International,55,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1661,2020/3/18,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1662,2020/5/20,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1663,2020/8/5,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1664,2020/8/27,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1665,2020/4/4,Hamilton International,65,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1666,2020/4/7,Hamilton International,89,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1667,2020/5/11,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1668,2020/9/15,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1669,2020/4/15,Hamilton International,91,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1670,2020/7/23,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1671,2020/9/2,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1672,2020/7/3,Hamilton International,97,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1673,2020/8/10,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1674,2020/5/4,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1675,2020/7/25,Hamilton International,99,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1676,2020/7/27,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1677,2020/9/8,Hamilton International,81,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1678,2020/4/16,Hamilton International,86,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1679,2020/6/30,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1680,2020/3/24,Hamilton International,94,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1681,2020/5/17,Hamilton International,63,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1682,2020/4/10,Hamilton International,20,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1683,2020/9/25,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1684,2020/9/23,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1685,2020/7/31,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1686,2020/5/26,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1687,2020/6/21,Hamilton International,84,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1688,2020/3/27,Hamilton International,88,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1689,2020/7/9,Hamilton International,96,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
1690,2020/7/30,Hamilton International,100,-79.92669,43.17204,Hamilton,Ontario,CA-ON,Canada
